0,1,kmeans_label,agglo_label,ensemble_label
0.94196,-0.3357252,0,0,0.0
0.9987499,-0.04998634,0,0,0.0
0.99264705,-0.12104484,0,0,0.0
0.9981034,-0.06155918,0,0,0.0
0.72004414,0.69392824,1,0,2.0
0.9358049,-0.3525184,0,0,0.0
0.45557088,-0.8901995,0,0,0.0
0.9355667,-0.3531499,0,0,0.0
0.37525302,-0.9269224,0,0,0.0
0.89039123,-0.45519605,0,0,0.0
0.5072379,-0.8618061,0,0,0.0
0.4594649,-0.88819593,0,0,0.0
0.35240602,-0.93584716,0,0,0.0
0.9153352,-0.4026927,0,0,0.0
0.9774167,-0.21132112,0,0,0.0
0.5965675,-0.80256295,0,0,0.0
0.49412957,-0.8693883,0,0,0.0
0.8988602,-0.43823537,0,0,0.0
0.5362319,-0.84407073,0,0,0.0
0.35192382,-0.9360286,0,0,0.0
0.69330335,-0.72064596,0,0,0.0
0.7889129,0.61450505,1,0,2.0
0.61706394,-0.78691304,0,0,0.0
0.5640373,-0.8257492,0,0,0.0
0.37568864,-0.92674595,0,0,0.0
0.392067,-0.91993666,0,0,0.0
0.5564652,-0.8308709,0,0,0.0
0.81496495,0.5795102,1,0,2.0
0.5429771,-0.8397474,0,0,0.0
0.9808746,-0.19464089,0,0,0.0
0.98044395,-0.19679849,0,0,0.0
0.9381738,-0.34616473,0,0,0.0
0.47210765,-0.88154083,0,0,0.0
0.7991244,0.60116565,1,0,2.0
0.64699537,-0.76249397,0,0,0.0
0.4529258,-0.8915482,0,0,0.0
0.7562822,0.6542456,1,0,2.0
0.38272423,-0.92386264,0,0,0.0
0.94284874,-0.33322102,0,0,0.0
0.58811367,-0.80877835,0,0,0.0
-0.62800634,0.7782082,1,1,1.0
0.96578676,-0.2593376,0,0,0.0
0.99275696,-0.12013979,0,0,0.0
0.9809244,-0.19438957,0,0,0.0
0.9959866,-0.08950325,0,0,0.0
-0.21984072,0.97553575,1,1,1.0
0.827534,0.5614156,1,0,2.0
0.93493605,0.35481617,0,0,0.0
0.8590395,0.51190937,1,0,2.0
0.8277194,0.56114227,1,0,2.0
0.87519544,0.48376948,1,0,2.0
0.97823715,0.20749004,0,0,0.0
-0.38179952,0.9242451,1,1,1.0
-0.08785927,0.9961329,1,1,1.0
0.9779029,0.20905945,0,0,0.0
0.73172855,0.6815961,1,0,2.0
0.9792014,-0.202891,0,0,0.0
0.71156234,0.702623,1,0,2.0
0.9891232,0.14708905,0,0,0.0
0.9962563,-0.08644904,0,0,0.0
0.72856534,0.68497634,1,0,2.0
0.97950673,-0.20141141,0,0,0.0
0.9692339,0.24614173,0,0,0.0
0.96237093,-0.271739,0,0,0.0
0.16662903,0.9860197,1,1,1.0
0.37372088,-0.9275412,0,0,0.0
0.011935988,0.9999288,1,1,1.0
0.89113647,0.45373535,1,0,2.0
-0.19193332,-0.981408,0,0,0.0
0.0760508,0.99710387,1,1,1.0
0.9995962,0.028416984,0,0,0.0
0.19874541,0.98005116,1,1,1.0
0.73405844,0.6790864,1,0,2.0
0.18479705,0.98277664,1,1,1.0
0.72089237,0.6930471,1,0,2.0
0.33945233,0.9406233,1,1,1.0
0.9393199,0.34304264,0,0,0.0
0.95633096,0.29228598,0,0,0.0
0.79310936,0.60907936,1,0,2.0
0.43603635,0.8999291,1,1,1.0
0.7823425,0.6228485,1,0,2.0
0.94580966,0.32472152,0,0,0.0
0.8744353,-0.4851421,0,0,0.0
0.7209424,0.692995,1,0,2.0
-0.20582655,0.97858846,1,1,1.0
0.61908454,0.78532445,1,1,1.0
0.14557137,0.98934776,1,1,1.0
0.12941296,0.9915908,1,1,1.0
0.1853441,0.9826737,1,1,1.0
0.87112606,-0.49105942,0,0,0.0
0.8848204,-0.46593237,0,0,0.0
0.09197571,-0.9957613,0,0,0.0
0.90904737,-0.41669267,0,0,0.0
0.7333971,0.6798004,1,0,2.0
0.13650243,0.99063975,1,1,1.0
-0.87171537,0.49001265,1,1,1.0
0.7277719,0.68581927,1,0,2.0
-0.8718143,0.48983645,1,1,1.0
0.9089169,-0.4169771,0,0,0.0
0.91071224,-0.41304144,0,0,0.0
0.97970885,0.20042583,0,0,0.0
0.8978289,0.44034442,1,0,2.0
-0.30735588,0.95159465,1,1,1.0
0.82273847,0.56842005,1,0,2.0
0.9849415,0.17288817,0,0,0.0
-0.037088856,0.9993119,1,1,1.0
0.97368383,0.22790304,0,0,0.0
0.21765864,0.976025,1,1,1.0
0.13440649,0.9909263,1,1,1.0
0.652097,0.75813556,1,1,1.0
0.9975404,0.07009298,0,0,0.0
0.14567012,0.9893332,1,1,1.0
0.20192464,0.9794011,1,1,1.0
0.99753606,0.07015562,0,0,0.0
0.8742425,-0.4854896,0,0,0.0
0.07059094,-0.99750537,0,0,0.0
0.13489369,0.9908601,1,1,1.0
0.65948844,0.75171465,1,1,1.0
0.4331779,0.9013085,1,1,1.0
-0.22709732,0.97387207,1,1,1.0
0.9814,0.19197412,0,0,0.0
0.15982498,0.98714536,1,1,1.0
0.058838785,0.9982675,1,1,1.0
0.85190433,-0.52369756,0,0,0.0
0.8481624,0.5297362,1,0,2.0
0.89207774,-0.451882,0,0,0.0
0.75200933,0.6591525,1,0,2.0
-0.21143393,0.97739226,1,1,1.0
0.4591178,0.8883754,1,1,1.0
-0.77550316,0.63134366,1,1,1.0
-0.8084387,0.58858037,1,1,1.0
0.67553324,0.73732954,1,1,1.0
0.8551817,-0.5183284,0,0,0.0
0.79082584,0.6120413,1,0,2.0
0.8105127,0.5857211,1,0,2.0
0.61226535,-0.7906524,0,0,0.0
0.40285522,0.9152638,1,1,1.0
0.97822595,0.2075428,0,0,0.0
0.7568269,-0.6536155,0,0,0.0
-0.37997302,0.9249975,1,1,1.0
-0.3793086,0.9252702,1,1,1.0
0.630044,-0.7765594,0,0,0.0
0.9959056,-0.09039946,0,0,0.0
0.95012176,0.3118792,0,0,0.0
0.96148336,0.27486312,0,0,0.0
0.5059263,-0.86257666,0,0,0.0
0.5545421,-0.8321556,0,0,0.0
0.9950231,-0.099644974,0,0,0.0
0.9638865,-0.26631317,0,0,0.0
0.3531785,-0.93555593,0,0,0.0
0.37907496,-0.92536604,0,0,0.0
0.38619307,-0.92241794,0,0,0.0
0.46287677,-0.8864227,0,0,0.0
0.4295582,-0.9030392,0,0,0.0
0.602135,-0.79839426,0,0,0.0
0.9287315,-0.37075287,0,0,0.0
0.93627393,-0.35127085,0,0,0.0
0.96500754,-0.26222217,0,0,0.0
0.98248315,-0.1863517,0,0,0.0
0.99873984,-0.05018799,0,0,0.0
0.7289262,0.6845923,1,0,2.0
0.99876,-0.0497838,0,0,0.0
0.99857193,-0.053424086,0,0,0.0
0.9095113,0.41567904,1,0,2.0
0.9090728,0.4166372,1,0,2.0
0.9699044,0.2434859,0,0,0.0
0.7289809,0.68453395,1,0,2.0
0.9987628,-0.049729813,0,0,0.0
0.9959272,-0.09016085,0,0,0.0
0.99435145,-0.10613784,0,0,0.0
0.99857736,-0.053322542,0,0,0.0
0.72094125,0.6929961,1,0,2.0
0.72077775,0.69316626,1,0,2.0
0.97803015,0.20846346,0,0,0.0
0.91542447,-0.40248993,0,0,0.0
0.9032157,-0.4291868,0,0,0.0
0.9090836,0.41661373,1,0,2.0
0.97109544,0.23869132,0,0,0.0
0.9963476,-0.08539047,0,0,0.0
0.36064067,-0.93270487,0,0,0.0
0.7142493,0.6998914,1,0,2.0
0.8439222,0.5364656,1,0,2.0
0.9987675,-0.049632717,0,0,0.0
-0.1517247,0.98842275,1,1,1.0
0.38704967,-0.9220588,0,0,0.0
0.9521028,0.30577835,0,0,0.0
0.17218953,0.98506385,1,1,1.0
0.9982494,-0.059145473,0,0,0.0
0.8989095,0.43813422,1,0,2.0
0.8359076,0.5488703,1,0,2.0
0.8142238,0.58055097,1,0,2.0
0.97623485,0.21671562,0,0,0.0
0.22394493,-0.97460175,0,0,0.0
0.9695538,0.24487804,0,0,0.0
0.6942673,-0.7197173,0,0,0.0
-0.18896787,-0.9819832,0,0,0.0
0.99464905,0.10331073,0,0,0.0
0.055282664,-0.9984707,0,0,0.0
0.93567324,0.3528677,0,0,0.0
0.8431867,0.537621,1,0,2.0
0.9550702,0.2963796,0,0,0.0
0.6051514,0.79611033,1,1,1.0
0.96278644,0.27026314,0,0,0.0
0.9990044,-0.044612173,0,0,0.0
0.7952763,0.6062471,1,0,2.0
0.98866004,0.1501712,0,0,0.0
0.9481023,0.31796545,0,0,0.0
0.16410315,0.98644316,1,1,1.0
0.96545994,0.26055136,0,0,0.0
0.81166124,0.58412844,1,0,2.0
0.8137487,0.5812168,1,0,2.0
0.89852875,0.43891463,1,0,2.0
0.8413204,0.5405369,1,0,2.0
-0.6140652,-0.7892553,0,0,0.0
-0.5031702,-0.8641873,0,0,0.0
0.5248311,0.8512064,1,1,1.0
0.8359364,0.5488263,1,0,2.0
-0.113229126,0.99356896,1,1,1.0
0.8144727,0.580202,1,0,2.0
0.4346825,0.90058374,1,1,1.0
-0.89691573,0.4422015,1,1,1.0
0.95161504,0.30729273,0,0,0.0
0.20208807,0.9793673,1,1,1.0
0.75781894,0.65246487,1,0,2.0
0.71988755,0.6940906,1,0,2.0
-0.15195754,0.9883869,1,1,1.0
0.99805903,0.062275533,0,0,0.0
0.82124645,0.5705735,1,0,2.0
0.9843648,0.17614187,0,0,0.0
-0.7437459,-0.6684624,0,1,2.0
0.5549621,0.8318757,1,1,1.0
0.40617263,-0.9137964,0,0,0.0
0.8573046,-0.5148095,0,0,0.0
0.934817,0.35512996,0,0,0.0
0.9535863,0.30111995,0,0,0.0
0.54308814,0.8396757,1,1,1.0
0.0011254952,0.99999934,1,1,1.0
-0.40562895,0.9140379,1,1,1.0
0.9967912,-0.08004642,0,0,0.0
-0.16065742,0.98701024,1,1,1.0
0.8939286,0.44820926,1,0,2.0
0.71971166,0.6942731,1,0,2.0
0.9594878,0.28175026,0,0,0.0
-0.082263716,-0.9966106,0,0,0.0
0.9958943,-0.09052454,0,0,0.0
0.735544,0.67747694,1,0,2.0
0.71296996,0.70119464,1,0,2.0
0.562194,-0.82700545,0,0,0.0
0.22134635,0.97519517,1,1,1.0
0.69858927,0.715523,1,1,1.0
0.38920644,0.9211505,1,1,1.0
0.82620835,0.5633646,1,0,2.0
0.5513096,-0.83430076,0,0,0.0
0.85403734,0.52021176,1,0,2.0
0.15521224,0.9878812,1,1,1.0
0.12901914,0.9916421,1,1,1.0
0.35095042,0.936394,1,1,1.0
-0.39231595,0.91983056,1,1,1.0
-0.91030043,-0.4139483,0,1,2.0
0.9983474,-0.057467885,0,0,0.0
0.9983474,0.057468094,0,0,0.0
-0.99791133,-0.064598724,1,1,1.0
0.98317164,-0.18268432,0,0,0.0
-0.5997518,0.8001861,1,1,1.0
0.9955161,0.09459143,0,0,0.0
-0.998737,-0.05024338,1,1,1.0
0.3988641,-0.91701,0,0,0.0
-0.17139158,0.98520297,1,1,1.0
0.6797051,-0.7334855,0,0,0.0
0.52698165,0.84987664,1,1,1.0
0.5937551,-0.8046458,0,0,0.0
0.89244294,-0.45116034,0,0,0.0
0.9252579,-0.3793387,0,0,0.0
0.38846225,0.9214647,1,1,1.0
0.49908212,-0.86655474,0,0,0.0
0.62262964,-0.78251666,0,0,0.0
0.3963278,0.9181091,1,1,1.0
0.45691848,0.8895086,1,1,1.0
0.98634994,-0.16466269,0,0,0.0
0.015282183,0.9998833,1,1,1.0
0.99876,-0.049783967,0,0,0.0
0.95218015,0.30553725,0,0,0.0
-0.46145046,-0.887166,0,0,0.0
-0.43940574,-0.89828867,0,0,0.0
0.96944296,0.24531686,0,0,0.0
0.70727825,0.7069353,1,0,2.0
0.9769284,-0.21356693,0,0,0.0
-0.26449475,0.9643872,1,1,1.0
0.20753992,0.97822654,1,1,1.0
0.9600722,-0.2797524,0,0,0.0
0.035522845,-0.99936885,0,0,0.0
-0.13344803,0.9910558,1,1,1.0
0.47173172,-0.8817422,0,0,0.0
0.22486876,-0.9743891,0,0,0.0
-0.037878577,0.99928236,1,1,1.0
-0.5500057,-0.835161,0,0,0.0
0.99601835,-0.08914824,0,0,0.0
0.9986384,-0.052166853,0,0,0.0
0.83356935,0.55241483,1,0,2.0
-0.39022613,0.9207191,1,1,1.0
0.2089384,-0.97792876,0,0,0.0
0.57912815,0.8152365,1,1,1.0
0.82848877,0.56000566,1,0,2.0
0.8209908,0.57094145,1,0,2.0
0.9969437,-0.0781238,0,0,0.0
0.9963769,0.08504781,0,0,0.0
0.62056684,-0.7841535,0,0,0.0
-0.58774817,-0.8090439,0,0,0.0
0.969092,0.2466998,0,0,0.0
0.8977768,-0.44045064,0,0,0.0
0.008489428,0.999964,1,1,1.0
0.83484733,0.55048144,1,0,2.0
-0.76117903,0.64854175,1,1,1.0
0.095050745,0.99547243,1,1,1.0
-0.7602263,-0.6496584,0,1,2.0
0.8051266,-0.593103,0,0,0.0
0.18028973,-0.9836136,0,0,0.0
0.5542685,0.83233786,1,1,1.0
0.08184478,-0.99664503,0,0,0.0
0.13653862,-0.99063474,0,0,0.0
0.9343412,0.35637978,0,0,0.0
0.9633933,0.268092,0,0,0.0
0.9030905,-0.42945033,0,0,0.0
0.8267133,0.56262344,1,0,2.0
0.95225567,0.30530176,0,0,0.0
-0.11679978,0.9931555,1,1,1.0
-0.39034617,-0.9206681,0,0,0.0
-0.033003163,-0.9994553,0,0,0.0
0.8921288,0.4517811,1,0,2.0
0.60949147,-0.7927926,0,0,0.0
0.9932404,0.11607512,0,0,0.0
0.57634294,-0.81720793,0,0,0.0
0.9983461,-0.057490684,0,0,0.0
0.0022574884,0.9999974,1,1,1.0
0.17731258,0.9841546,1,1,1.0
-0.33655775,0.94166285,1,1,1.0
0.7289373,0.6845804,1,0,2.0
0.7289279,0.68459046,1,0,2.0
0.8985296,0.43891287,1,0,2.0
-0.73335385,-0.6798471,0,1,2.0
-0.6016304,0.7987746,1,1,1.0
-0.97417784,0.22578186,1,1,1.0
0.9191118,0.3939969,0,0,0.0
0.9778813,0.20916042,0,0,0.0
0.845099,0.5346098,1,0,2.0
0.97144663,0.23725826,0,0,0.0
0.3952384,0.9185786,1,1,1.0
0.019227188,0.99981517,1,1,1.0
-0.39465573,0.918829,1,1,1.0
0.9568331,0.2906379,0,0,0.0
0.92796,-0.37267983,0,0,0.0
0.96935767,-0.24565382,0,0,0.0
0.9455045,-0.32560906,0,0,0.0
0.53539824,-0.8445998,0,0,0.0
0.99876994,-0.049583152,0,0,0.0
0.7550111,0.65571195,1,0,2.0
0.9981447,-0.06088659,0,0,0.0
-0.39642924,0.91806525,1,1,1.0
0.99676085,-0.08042263,0,0,0.0
0.95380193,-0.30043623,0,0,0.0
0.7153532,0.6987631,1,0,2.0
0.9429639,-0.332895,0,0,0.0
0.96927005,0.24599938,0,0,0.0
0.9774497,-0.21116844,0,0,0.0
-0.39463985,0.9188359,1,1,1.0
0.7232531,0.6905831,1,0,2.0
0.98924357,0.14627808,0,0,0.0
-0.0025152268,0.9999968,1,1,1.0
-0.4523681,-0.8918313,0,0,0.0
-0.9990428,-0.043742362,1,1,1.0
-0.10621797,0.9943429,1,1,1.0
-0.32998833,0.94398504,1,1,1.0
-0.22781268,0.973705,1,1,1.0
0.69878626,0.71533054,1,1,1.0
0.9831416,0.18284555,0,0,0.0
-0.039454266,0.9992213,1,1,1.0
0.1218786,0.992545,1,1,1.0
-0.06251424,0.998044,1,1,1.0
0.2194191,0.97563076,1,1,1.0
-0.05771463,0.9983331,1,1,1.0
-0.10085822,0.9949008,1,1,1.0
0.042350512,0.99910283,1,1,1.0
0.6753795,0.7374704,1,1,1.0
0.95346373,0.3015078,0,0,0.0
-0.33408383,0.94254345,1,1,1.0
0.7265616,0.6871013,1,0,2.0
0.98632395,-0.16481814,0,0,0.0
0.97783315,0.20938563,0,0,0.0
0.93877584,-0.34452856,0,0,0.0
0.99664557,-0.08183864,0,0,0.0
0.9976344,-0.06874299,0,0,0.0
0.997942,-0.06412428,0,0,0.0
0.9897246,-0.14298692,0,0,0.0
-0.6276288,0.77851266,1,1,1.0
0.3722228,-0.9281434,0,0,0.0
0.85934854,0.5113904,1,0,2.0
0.54973567,-0.83533865,0,0,0.0
0.6994526,0.714679,1,1,1.0
-0.6610504,0.75034153,1,1,1.0
0.9318902,-0.36274058,0,0,0.0
0.57275724,-0.81972504,0,0,0.0
0.35993147,-0.93297875,0,0,0.0
0.5379476,-0.8429783,0,0,0.0
-0.9987971,-0.049032293,1,1,1.0
0.8344726,0.5510494,1,0,2.0
0.7405607,0.6719895,1,0,2.0
0.650601,-0.7594197,0,0,0.0
0.548167,0.8363689,1,1,1.0
-0.53687394,0.84366244,1,1,1.0
0.5494507,0.8355261,1,1,1.0
-0.6622022,0.74932516,1,1,1.0
0.9885539,-0.15086822,0,0,0.0
0.99556607,0.0940647,0,0,0.0
0.4297374,0.9029539,1,1,1.0
0.42936713,0.90313005,1,1,1.0
0.6286078,0.7777224,1,1,1.0
-0.76255286,0.64692587,1,1,1.0
-0.8638864,0.5036868,1,1,1.0
-0.85320073,0.5215828,1,1,1.0
0.98970884,-0.14309587,0,0,0.0
-0.998515,-0.054478027,1,1,1.0
0.35419428,-0.93517184,0,0,0.0
0.86184424,0.507173,1,0,2.0
-0.031278506,0.99951065,1,1,1.0
0.3898639,-0.92087245,0,0,0.0
0.09491673,0.99548525,1,1,1.0
-0.6408857,-0.76763636,0,0,0.0
0.8774252,-0.47971353,0,0,0.0
0.9051817,0.42502475,1,0,2.0
-0.71587926,-0.6982242,0,1,2.0
0.99875945,-0.049794834,0,0,0.0
0.89070976,0.45457253,1,0,2.0
0.9892509,-0.14622824,0,0,0.0
0.9459392,-0.32434416,0,0,0.0
0.71570957,0.69839805,1,0,2.0
0.6211771,-0.7836702,0,0,0.0
0.4080593,-0.91295546,0,0,0.0
0.8041437,0.59443486,1,0,2.0
0.4516497,-0.8921953,0,0,0.0
0.74697727,0.6648495,1,0,2.0
0.5070637,-0.86190856,0,0,0.0
0.37334552,-0.9276924,0,0,0.0
-0.53544134,0.8445724,1,1,1.0
0.6269483,0.77906084,1,1,1.0
0.9866297,-0.16297807,0,0,0.0
0.65109605,-0.75899535,0,0,0.0
0.8565849,0.5160061,1,0,2.0
0.7004595,0.7136922,1,1,1.0
0.7004188,0.7137321,1,1,1.0
0.37278745,-0.92791677,0,0,0.0
0.96642196,-0.25696012,0,0,0.0
0.95914775,-0.28290582,0,0,0.0
0.6403945,-0.76804614,0,0,0.0
0.95494145,-0.29679435,0,0,0.0
0.97233415,-0.23359425,0,0,0.0
0.38832873,0.92152095,1,1,1.0
0.72303724,0.69080913,1,0,2.0
-0.14599268,0.98928565,1,1,1.0
0.3977974,0.91747326,1,1,1.0
0.7161462,0.6979503,1,0,2.0
0.46164775,-0.8870634,0,0,0.0
0.65414304,-0.75637084,0,0,0.0
0.919453,0.3932,0,0,0.0
-0.16454114,-0.9863702,0,0,0.0
-0.52723825,0.8497175,1,1,1.0
0.98874557,-0.1496069,0,0,0.0
0.69544894,0.71857554,1,1,1.0
0.9926066,-0.12137683,0,0,0.0
-0.628436,0.7778613,1,1,1.0
0.70093125,0.7132288,1,1,1.0
0.616133,-0.7876422,0,0,0.0
0.66552037,-0.74637973,0,0,0.0
0.6645355,-0.74725676,0,0,0.0
0.65319014,-0.757194,0,0,0.0
0.5708796,-0.8210338,0,0,0.0
0.5080664,-0.8613178,0,0,0.0
0.6822439,-0.73112464,0,0,0.0
0.9342434,-0.35663614,0,0,0.0
0.9986635,-0.05168429,0,0,0.0
0.9834538,-0.18115903,0,0,0.0
-0.60203594,0.798469,1,1,1.0
-0.6284465,0.7778528,1,1,1.0
-0.60490215,0.79629976,1,1,1.0
0.7104354,-0.70376235,0,0,0.0
0.85261,-0.52254784,0,0,0.0
0.65038747,-0.7596026,0,0,0.0
0.70090276,0.71325684,1,1,1.0
0.9859231,-0.16719955,0,0,0.0
-0.8757741,0.48272124,1,1,1.0
-0.85123724,0.5247811,1,1,1.0
0.45184565,-0.8920961,0,0,0.0
0.995955,-0.08985359,0,0,0.0
0.8319406,0.5548647,1,0,2.0
0.93433183,-0.35640442,0,0,0.0
0.4930541,-0.86999863,0,0,0.0
0.35482723,-0.9349319,0,0,0.0
0.35648257,-0.934302,0,0,0.0
0.4473735,-0.8943472,0,0,0.0
0.40847862,-0.91276795,0,0,0.0
0.75109434,0.6601949,1,0,2.0
-0.5389426,0.8423425,1,1,1.0
-0.5250239,0.8510875,1,1,1.0
0.3692513,-0.9293296,0,0,0.0
-0.6179782,0.7861953,1,1,1.0
-0.1645909,-0.9863619,0,0,0.0
0.35395554,-0.93526226,0,0,0.0
0.93231744,-0.36164093,0,0,0.0
0.37509194,-0.92698765,0,0,0.0
0.5814054,0.81361395,1,1,1.0
0.934255,-0.35660562,0,0,0.0
-0.6013624,0.79897636,1,1,1.0
0.92720413,-0.37455642,0,0,0.0
-0.9157769,-0.40168735,0,1,2.0
-0.5407726,0.8411688,1,1,1.0
0.77793014,0.62835073,1,0,2.0
0.61138034,0.791337,1,1,1.0
0.52683693,0.8499663,1,1,1.0
0.36133522,0.93243605,1,1,1.0
0.75481343,0.6559395,1,0,2.0
0.9959816,-0.08955831,0,0,0.0
0.97057474,-0.24080016,0,0,0.0
0.7443335,0.66780806,1,0,2.0
0.9088728,-0.41707328,0,0,0.0
0.862797,0.5055505,1,0,2.0
0.80545646,0.592655,1,0,2.0
0.61506426,-0.788477,0,0,0.0
0.93592817,-0.35219097,0,0,0.0
0.94357455,-0.33116016,0,0,0.0
0.98406565,-0.17780586,0,0,0.0
0.89021164,-0.45554727,0,0,0.0
0.99647546,-0.083885215,0,0,0.0
0.8338955,0.5519224,1,0,2.0
0.36196122,-0.93219316,0,0,0.0
0.6923294,-0.7215816,0,0,0.0
0.6941068,0.71987206,1,1,1.0
0.93107086,-0.36483848,0,0,0.0
0.9980943,-0.061706405,0,0,0.0
0.99355465,-0.113354266,0,0,0.0
-0.52518046,0.8509909,1,1,1.0
0.86160356,0.50758195,1,0,2.0
0.39737484,-0.9176563,0,0,0.0
0.9825015,0.18625477,0,0,0.0
0.51402646,0.8577743,1,1,1.0
-0.8417112,0.53992796,1,1,1.0
0.81840813,0.5746374,1,0,2.0
0.98521304,-0.17133348,0,0,0.0
0.352008,-0.935997,0,0,0.0
-0.31976533,0.9474968,1,1,1.0
-0.9142151,-0.4052291,0,1,2.0
0.70076764,-0.7133896,0,0,0.0
0.9354151,-0.3535515,0,0,0.0
-0.6176011,0.78649145,1,1,1.0
-0.32091832,0.9471069,1,1,1.0
-0.99879634,-0.04905019,1,1,1.0
-0.9985236,-0.054319803,1,1,1.0
0.54552037,0.83809763,1,1,1.0
-0.3722037,0.9281511,1,1,1.0
0.92629385,-0.37680185,0,0,0.0
0.5482029,0.8363454,1,1,1.0
0.62596065,0.7798547,1,1,1.0
0.5405899,-0.8412862,0,0,0.0
-0.5340308,0.845465,1,1,1.0
0.6940423,0.7199342,1,1,1.0
0.75691867,0.653509,1,0,2.0
-0.602299,0.79827064,1,1,1.0
0.98963606,-0.14359832,0,0,0.0
-0.16455008,-0.98636866,0,0,0.0
-0.622583,0.7825538,1,1,1.0
0.3800416,-0.92496943,0,0,0.0
0.93610376,-0.35172385,0,0,0.0
0.9968554,-0.07924209,0,0,0.0
0.5815509,0.81351,1,1,1.0
0.84919786,0.5280747,1,0,2.0
0.93782705,-0.34710288,0,0,0.0
0.5907784,-0.8068339,0,0,0.0
-0.62764865,0.7784967,1,1,1.0
0.99604344,-0.08886749,0,0,0.0
-0.52350247,0.8520242,1,1,1.0
-0.1643917,-0.9863952,0,0,0.0
0.39984953,0.9165808,1,1,1.0
0.99813354,-0.061069988,0,0,0.0
0.8796964,-0.47553566,0,0,0.0
0.35947782,-0.9331536,0,0,0.0
0.61084867,0.79174733,1,1,1.0
0.4029955,0.915202,1,1,1.0
-0.37819916,0.92572427,1,1,1.0
0.90917,0.41642502,1,0,2.0
0.3471564,0.9378073,1,1,1.0
0.9309121,-0.3652432,0,0,0.0
-0.6176823,0.78642774,1,1,1.0
-0.6015562,0.79883045,1,1,1.0
0.33966237,0.9405474,1,1,1.0
0.6199667,-0.7846282,0,0,0.0
0.50846463,0.86108285,1,1,1.0
0.979381,-0.20202191,0,0,0.0
0.9604599,-0.27841833,0,0,0.0
0.14733179,0.98908716,1,1,1.0
0.9590792,0.28313777,0,0,0.0
0.9130974,0.40774152,0,0,0.0
0.5210121,0.8535493,1,1,1.0
0.89876926,0.43842208,1,0,2.0
0.99916935,0.04074847,0,0,0.0
0.20345421,-0.97908443,0,0,0.0
0.9425071,0.33418617,0,0,0.0
-0.46985102,-0.8827458,0,0,0.0
0.7576662,-0.6526423,0,0,0.0
-0.6333255,-0.7738855,0,0,0.0
0.9692277,0.24616595,0,0,0.0
0.9986295,-0.052335173,0,0,0.0
0.98904,0.14764756,0,0,0.0
-0.6177266,0.7863929,1,1,1.0
0.92984533,-0.36795068,0,0,0.0
0.14818616,0.9889595,1,1,1.0
0.38991287,-0.92085177,0,0,0.0
0.985876,-0.16747665,0,0,0.0
-0.432896,0.9014439,1,1,1.0
-0.45690566,-0.88951516,0,0,0.0
0.6154401,-0.7881837,0,0,0.0
0.96014345,0.27950752,0,0,0.0
0.3871679,-0.9220093,0,0,0.0
0.83077395,0.55661,1,0,2.0
0.8725158,0.4885858,1,0,2.0
-0.5210933,0.8534997,1,1,1.0
0.6599363,-0.75132155,0,0,0.0
-0.7261722,0.68751276,1,1,1.0
0.9390838,-0.34368822,0,0,0.0
0.83339727,0.55267435,1,0,2.0
0.830918,0.55639493,1,0,2.0
0.99932677,0.03668633,0,0,0.0
0.7815928,-0.62378895,0,0,0.0
0.90951335,0.4156747,1,0,2.0
0.9979806,0.06351903,0,0,0.0
0.9793993,0.2019326,0,0,0.0
0.99814767,0.060837127,0,0,0.0
0.16499364,0.9862946,1,1,1.0
0.96857494,0.24872217,0,0,0.0
-0.67442846,-0.73834026,0,0,0.0
0.40471876,0.9144412,1,1,1.0
0.9091781,0.4164074,1,0,2.0
0.87664825,-0.48113182,0,0,0.0
0.9408283,0.33888352,0,0,0.0
0.6776157,0.7354162,1,1,1.0
0.9964046,-0.08472317,0,0,0.0
0.94312,0.3324524,0,0,0.0
0.65838283,0.7526832,1,1,1.0
0.99909776,-0.042468663,0,0,0.0
0.98085487,0.19474001,0,0,0.0
0.3606811,0.9326892,1,1,1.0
-0.03872443,0.9992499,1,1,1.0
0.9809394,0.19431414,0,0,0.0
0.65091276,-0.75915253,0,0,0.0
0.15570775,0.9878031,1,1,1.0
-0.7657084,-0.6431879,0,1,2.0
0.999328,0.036652353,0,0,0.0
-0.3940623,0.9190837,1,1,1.0
0.8921199,-0.45179874,0,0,0.0
0.846354,0.5326208,1,0,2.0
0.8596438,0.5108938,1,0,2.0
0.55329543,0.8329851,1,1,1.0
0.95149136,0.3076756,0,0,0.0
0.55500966,0.83184385,1,1,1.0
-0.058782928,-0.9982708,0,0,0.0
0.7495468,-0.6619513,0,0,0.0
0.6117477,0.7910529,1,1,1.0
-0.91385347,-0.40604416,0,1,2.0
0.9596647,0.28114706,0,0,0.0
0.15823387,0.9874017,1,1,1.0
0.62844324,-0.77785546,0,0,0.0
0.43649516,-0.8997066,0,0,0.0
0.71517354,0.6989469,1,0,2.0
-0.37956733,0.92516416,1,1,1.0
0.9986118,-0.052672327,0,0,0.0
-0.9742579,0.22543651,1,1,1.0
0.3884321,0.9214773,1,1,1.0
0.5195042,0.85446787,1,1,1.0
0.9499352,0.31244713,0,0,0.0
0.63030773,-0.7763453,0,0,0.0
0.9987208,-0.050563484,0,0,0.0
0.95966345,0.28115135,0,0,0.0
0.9924303,-0.12280938,0,0,0.0
0.8461069,0.5330133,1,0,2.0
