0,1,kmeans_label,agglo_label
0.78933287,0.61396533,1,0
0.9644712,0.2641878,0,0
0.24540378,0.9694209,1,0
-0.5970173,-0.8022284,0,0
-0.110503905,0.9938756,1,0
0.9251034,0.37971517,0,0
-0.92379904,0.3828778,1,0
0.7344658,-0.6786458,0,0
-0.80102986,0.5986244,1,0
0.7859898,-0.6182394,0,0
0.41009864,-0.9120412,0,0
0.96128386,-0.2755601,0,0
-0.0068574357,0.9999765,1,0
0.23026769,0.9731273,1,0
0.98234236,-0.18709221,0,0
0.8859211,0.46383587,1,0
0.99558836,0.093827955,0,0
-0.38590515,-0.92253846,0,0
-0.751437,-0.65980476,0,0
-0.26481578,0.964299,1,0
-0.20083438,-0.9796252,0,0
-0.48118907,-0.8766168,0,0
0.9211662,0.38916942,0,0
0.9838036,0.17924955,0,0
0.9149461,0.40357605,0,0
-0.41703027,0.90889263,1,0
0.97726494,-0.21202168,0,0
0.99941736,-0.034130756,0,0
0.63037544,0.7762904,1,0
0.9978221,-0.06596283,0,0
0.98706746,-0.16030543,0,0
0.439036,-0.8984695,0,0
0.8906991,0.45459333,1,0
0.9268341,-0.375471,0,0
0.74972713,-0.6617471,0,0
0.97020924,-0.24226849,0,0
0.6775895,0.7354404,1,0
0.998703,-0.050913762,0,0
0.73949534,0.6731617,1,0
0.6360526,0.77164567,1,0
-0.056488696,0.99840325,1,0
-0.08435271,0.99643594,1,0
-0.25273812,0.9675347,1,0
0.8170052,0.57663023,1,0
0.91053796,0.41342542,0,0
-0.251221,0.9679297,1,0
0.95411444,-0.29944223,0,0
0.5281296,0.8491638,1,0
0.87253857,-0.48854518,0,0
0.69287515,0.7210576,1,0
-0.41432014,-0.9101312,0,0
-0.9642709,-0.2649183,1,0
0.08039135,-0.99676335,0,0
0.42286673,-0.90619195,0,0
0.9290178,0.37003502,0,0
0.34255767,0.9394968,1,0
0.9813939,0.19200544,0,0
0.71700364,0.6970694,1,0
0.9613971,0.2751646,0,0
0.62242544,0.78267914,1,0
0.31595308,0.9487748,1,0
0.89504635,-0.445973,0,0
0.5724877,0.8199134,1,0
0.019595532,0.99980795,1,0
-0.033531345,0.99943775,1,0
